latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-12.54492,-57.1823,301.78,0.57,0.52,2026-06-04,0444,N,nominal,2.0NRT,290.67,1.49,N
-3.58049,-38.85835,307.91,0.34,0.56,2026-06-04,0440,N,nominal,2.0NRT,289.74,1.22,N
-12.54868,-57.18853,300.42,0.57,0.52,2026-06-04,0444,N,nominal,2.0NRT,290.4,1.33,N
-12.43581,-58.40726,339.05,0.34,0.56,2026-06-04,0444,N,nominal,2.0NRT,290.8,2.66,N
-3.58612,-38.85608,308.39,0.34,0.56,2026-06-04,0440,N,nominal,2.0NRT,289.57,1.55,N
-12.43641,-58.40407,326.02,0.34,0.56,2026-06-04,0444,N,nominal,2.0NRT,290.76,3.12,N
-3.596,-38.86074,338.76,0.34,0.56,2026-06-04,0440,N,nominal,2.0NRT,290.68,3.24,N
-12.43702,-58.40084,328.92,0.34,0.56,2026-06-04,0444,N,nominal,2.0NRT,290.51,3.12,N
-4.36295,-37.90092,327.18,0.4,0.6,2026-06-04,0442,N,nominal,2.0NRT,289.3,2.35,N
-5.52217,-37.48756,309.76,0.45,0.63,2026-06-04,0442,N,nominal,2.0NRT,288.55,1.55,N
-12.43401,-58.41685,305.94,0.34,0.56,2026-06-04,0444,N,nominal,2.0NRT,289.26,1.14,N
-5.52277,-37.48342,306.79,0.45,0.63,2026-06-04,0442,N,nominal,2.0NRT,288.17,1.17,N
-12.43521,-58.41046,302.26,0.34,0.56,2026-06-04,0444,N,nominal,2.0NRT,290.03,2.66,N
-5.52108,-37.48547,327.5,0.45,0.63,2026-06-04,0442,N,nominal,2.0NRT,288.84,2.27,N
-12.43763,-58.39758,314.42,0.34,0.56,2026-06-04,0444,N,nominal,2.0NRT,289.3,1.91,N
-12.43644,-58.40633,346.7,0.34,0.56,2026-06-04,0444,N,nominal,2.0NRT,291.21,3.61,N
-12.4377,-58.39991,339.27,0.34,0.56,2026-06-04,0444,N,nominal,2.0NRT,290.11,3.69,N
-12.43457,-58.41591,308.39,0.34,0.56,2026-06-04,0444,N,nominal,2.0NRT,289.46,1.26,N
-12.43582,-58.40952,306.89,0.34,0.56,2026-06-04,0444,N,nominal,2.0NRT,289.93,3.62,N
-12.43707,-58.40314,318.72,0.34,0.56,2026-06-04,0444,N,nominal,2.0NRT,290.41,3.61,N
-12.43974,-58.41705,304.45,0.34,0.56,2026-06-04,0444,N,nominal,2.0NRT,288.45,1.31,N
-12.44615,-58.41185,320.4,0.34,0.56,2026-06-04,0444,N,nominal,2.0NRT,289.27,1.28,N
-12.44553,-58.41504,302.62,0.34,0.56,2026-06-04,0444,N,nominal,2.0NRT,288.97,1.28,N
-12.45055,-58.47249,300.56,0.35,0.56,2026-06-04,0444,N,nominal,2.0NRT,290.38,4.65,N
-12.45115,-58.46938,318.33,0.35,0.56,2026-06-04,0444,N,nominal,2.0NRT,290.66,5.25,N
-12.45517,-58.47657,330.84,0.35,0.56,2026-06-04,0444,N,nominal,2.0NRT,291.91,4.65,N
-12.45577,-58.47347,350.72,0.35,0.56,2026-06-04,0444,N,nominal,2.0NRT,294.01,4.65,N
-12.45637,-58.47037,367,0.35,0.56,2026-06-04,0444,N,high,2.0NRT,295.21,5.25,N
-12.46038,-58.47762,337.76,0.35,0.56,2026-06-04,0444,N,nominal,2.0NRT,291.31,5.43,N
-12.46099,-58.47449,343.05,0.35,0.56,2026-06-04,0444,N,nominal,2.0NRT,293.54,5.43,N
-12.46159,-58.47136,367,0.35,0.56,2026-06-04,0444,N,high,2.0NRT,294.71,3.39,N
-12.46219,-58.46826,310.36,0.35,0.56,2026-06-04,0444,N,nominal,2.0NRT,289.74,3.39,N
-12.46618,-58.4756,328.01,0.35,0.56,2026-06-04,0444,N,nominal,2.0NRT,290.31,5.43,N
-12.46679,-58.47248,331.86,0.35,0.56,2026-06-04,0444,N,nominal,2.0NRT,290.61,3.39,N
-12.46739,-58.46936,310.47,0.35,0.56,2026-06-04,0444,N,nominal,2.0NRT,289.43,3.39,N
-14.29558,-49.14649,335.53,0.39,0.36,2026-06-04,0444,N,nominal,2.0NRT,292.84,6.51,N
-13.50966,-54.31369,316.21,0.54,0.42,2026-06-04,0444,N,nominal,2.0NRT,291.73,2.12,N
-13.51357,-54.31438,326.63,0.54,0.42,2026-06-04,0444,N,nominal,2.0NRT,292.45,4.16,N
-13.50865,-54.31508,305.15,0.54,0.42,2026-06-04,0444,N,nominal,2.0NRT,291.77,2.26,N
-13.51256,-54.31578,330.67,0.54,0.42,2026-06-04,0444,N,nominal,2.0NRT,292.39,2.26,N
-14.44406,-48.9064,320.47,0.39,0.36,2026-06-04,0444,N,nominal,2.0NRT,291.71,1.02,N
-14.44462,-48.90276,301.76,0.39,0.36,2026-06-04,0444,N,nominal,2.0NRT,289.37,1.02,N
-14.44742,-48.90694,325.13,0.39,0.36,2026-06-04,0444,N,nominal,2.0NRT,290.39,1.65,N
-14.44798,-48.90329,310.44,0.39,0.36,2026-06-04,0444,N,nominal,2.0NRT,289.19,1.65,N
-14.05003,-53.40526,307.58,0.48,0.4,2026-06-04,0444,N,nominal,2.0NRT,289.68,0.88,N
-14.05894,-53.39772,341.28,0.48,0.4,2026-06-04,0444,N,nominal,2.0NRT,291.44,4.53,N
-14.06262,-53.39839,329.46,0.48,0.4,2026-06-04,0444,N,nominal,2.0NRT,290.84,4.53,N
-14.07597,-53.38708,313.78,0.48,0.4,2026-06-04,0444,N,nominal,2.0NRT,290.36,3.97,N
-14.07673,-53.38265,310.07,0.48,0.4,2026-06-04,0444,N,nominal,2.0NRT,290.34,3.97,N
-14.07965,-53.38776,351.93,0.48,0.4,2026-06-04,0444,N,nominal,2.0NRT,293.48,3.97,N
-14.07889,-53.39219,304.65,0.48,0.4,2026-06-04,0444,N,nominal,2.0NRT,290.32,1.31,N
-14.08041,-53.38332,318.97,0.48,0.4,2026-06-04,0444,N,nominal,2.0NRT,290.32,3.97,N
-14.08333,-53.38843,333.86,0.48,0.4,2026-06-04,0444,N,nominal,2.0NRT,290.48,5.34,N
-14.08257,-53.39287,301.4,0.48,0.4,2026-06-04,0444,N,nominal,2.0NRT,290.37,2.37,N
-14.08701,-53.3891,338.54,0.48,0.4,2026-06-04,0444,N,nominal,2.0NRT,291.53,5.34,N
-14.08625,-53.39354,303.31,0.48,0.4,2026-06-04,0444,N,nominal,2.0NRT,289.59,2.37,N
-15.438,-46.33524,303.87,0.49,0.4,2026-06-04,0444,N,nominal,2.0NRT,288.26,0.99,N
-14.78602,-50.63851,319.86,0.39,0.36,2026-06-04,0444,N,nominal,2.0NRT,291.88,2.29,N
-14.78936,-50.63908,316.05,0.39,0.36,2026-06-04,0444,N,nominal,2.0NRT,290.42,1.37,N
-15.43836,-46.33345,303.25,0.49,0.4,2026-06-04,0444,N,nominal,2.0NRT,288.02,1.06,N
-15.23502,-48.5663,316.25,0.4,0.37,2026-06-04,0444,N,nominal,2.0NRT,289.92,2.14,N
-15.23843,-48.56684,326.53,0.4,0.37,2026-06-04,0444,N,nominal,2.0NRT,289.01,2.14,N
-14.76794,-52.67528,307.35,0.44,0.38,2026-06-04,0444,N,nominal,2.0NRT,290.17,1.55,N
-14.76862,-52.67121,300.96,0.44,0.38,2026-06-04,0444,N,nominal,2.0NRT,289.44,1.55,N
-14.77215,-52.67188,330.04,0.44,0.38,2026-06-04,0444,N,nominal,2.0NRT,290.98,1.55,N
-14.76614,-52.68198,299.64,0.44,0.38,2026-06-04,0444,N,nominal,2.0NRT,289.52,1.27,N
-14.76755,-52.67383,307.42,0.44,0.38,2026-06-04,0444,N,nominal,2.0NRT,290.09,2,N
-14.77177,-52.67044,324.64,0.44,0.38,2026-06-04,0444,N,nominal,2.0NRT,290.59,2,N
-14.7753,-52.6711,322.33,0.44,0.38,2026-06-04,0444,N,nominal,2.0NRT,289.66,2.23,N
-14.09272,-58.88305,330.4,0.34,0.56,2026-06-04,0444,N,nominal,2.0NRT,288.6,1.63,N
-14.09209,-58.88626,307.08,0.34,0.56,2026-06-04,0444,N,nominal,2.0NRT,287.43,1.63,N
-14.08506,-59.37704,298.8,0.37,0.58,2026-06-04,0444,N,nominal,2.0NRT,287.53,1.2,N
-14.16358,-58.98758,305.2,0.35,0.57,2026-06-04,0444,N,nominal,2.0NRT,289.25,1.24,N
-14.16427,-58.98415,308.67,0.35,0.57,2026-06-04,0444,N,nominal,2.0NRT,289.59,1.15,N
-14.0877,-59.39163,312.66,0.37,0.58,2026-06-04,0444,N,nominal,2.0NRT,288.77,2.01,N
-14.08838,-59.38825,311.83,0.37,0.58,2026-06-04,0444,N,nominal,2.0NRT,289.04,1.75,N
-14.08906,-59.38488,312.02,0.37,0.58,2026-06-04,0444,N,nominal,2.0NRT,289.14,1.75,N
-14.08974,-59.38152,316.09,0.37,0.58,2026-06-04,0444,N,nominal,2.0NRT,289.3,1.2,N
-14.09042,-59.37818,309.38,0.37,0.58,2026-06-04,0444,N,nominal,2.0NRT,288.77,1.2,N
-14.09306,-59.39277,321.19,0.37,0.58,2026-06-04,0444,N,nominal,2.0NRT,288.39,1.86,N
-14.09374,-59.38937,323.84,0.37,0.58,2026-06-04,0444,N,nominal,2.0NRT,288.64,3.13,N
-14.09443,-59.38598,325.83,0.37,0.58,2026-06-04,0444,N,nominal,2.0NRT,288.83,3.13,N
-14.09511,-59.38262,326.67,0.37,0.58,2026-06-04,0444,N,nominal,2.0NRT,289.24,3.26,N
-14.09237,-59.39619,302.89,0.37,0.58,2026-06-04,0444,N,nominal,2.0NRT,288.19,1.86,N
-15.31673,-55.73823,304.4,0.41,0.45,2026-06-04,0444,N,nominal,2.0NRT,289.52,1.01,N
-15.96292,-52.20975,303.92,0.41,0.37,2026-06-04,0444,N,nominal,2.0NRT,290.31,0.83,N
-15.49346,-55.73693,303.8,0.41,0.45,2026-06-04,0444,N,nominal,2.0NRT,291.39,1.47,N
-15.4949,-55.72903,311.17,0.41,0.45,2026-06-04,0444,N,nominal,2.0NRT,292.02,1.98,N
-15.50046,-56.031,315.89,0.43,0.46,2026-06-04,0446,N,nominal,2.0NRT,290.95,1.67,N
-16.74438,-49.93451,302.03,0.39,0.36,2026-06-04,0446,N,nominal,2.0NRT,288.88,0.41,N
-16.74772,-49.93507,300.63,0.39,0.36,2026-06-04,0446,N,nominal,2.0NRT,288.12,0.39,N
-17.0088,-49.77961,302.35,0.39,0.36,2026-06-04,0446,N,nominal,2.0NRT,291.23,0.87,N
-17.96394,-44.3518,301.28,0.46,0.47,2026-06-04,0446,N,nominal,2.0NRT,273.04,0.61,N
-16.80121,-54.17337,307.67,0.48,0.4,2026-06-04,0446,N,nominal,2.0NRT,292.43,0.85,N
-16.802,-54.16892,305.88,0.48,0.4,2026-06-04,0446,N,nominal,2.0NRT,291.69,0.85,N
-15.65652,-60.34029,337.98,0.4,0.6,2026-06-04,0446,N,nominal,2.0NRT,290.12,4.49,N
-15.6573,-60.33652,311.76,0.4,0.6,2026-06-04,0446,N,nominal,2.0NRT,289.63,2.19,N
-16.12151,-58.50413,335.72,0.6,0.53,2026-06-04,0446,N,nominal,2.0NRT,291.9,4.53,N
-16.1264,-58.50513,308.84,0.6,0.53,2026-06-04,0446,N,nominal,2.0NRT,290.78,4.53,N
-16.13017,-58.51176,315.73,0.6,0.53,2026-06-04,0446,N,nominal,2.0NRT,290.81,2.79,N
-16.14324,-58.49706,301.88,0.59,0.53,2026-06-04,0446,N,nominal,2.0NRT,290.52,1.29,N
-16.14433,-58.49155,300.3,0.59,0.53,2026-06-04,0446,N,nominal,2.0NRT,290.07,1.29,N
-16.18872,-58.47201,341.34,0.59,0.53,2026-06-04,0446,N,nominal,2.0NRT,293.45,9.11,N
-16.18763,-58.47762,305.18,0.59,0.53,2026-06-04,0446,N,nominal,2.0NRT,289.5,1.63,N
-16.1898,-58.46648,317.04,0.59,0.53,2026-06-04,0446,N,nominal,2.0NRT,290.42,9.11,N
-16.438,-57.26983,305.06,0.49,0.49,2026-06-04,0446,N,nominal,2.0NRT,288.94,1.18,N
-16.43888,-57.26511,300.27,0.49,0.49,2026-06-04,0446,N,nominal,2.0NRT,289.24,1.18,N
-16.18608,-58.46798,338.67,0.59,0.53,2026-06-04,0446,N,nominal,2.0NRT,292.34,6.23,N
-16.18382,-58.47914,305.49,0.59,0.53,2026-06-04,0446,N,nominal,2.0NRT,290.15,4.63,N
-16.19093,-58.46907,337.39,0.59,0.53,2026-06-04,0446,N,nominal,2.0NRT,290.96,6.23,N
-16.18981,-58.47463,312.04,0.59,0.53,2026-06-04,0446,N,nominal,2.0NRT,290.64,4.63,N
-16.43929,-57.26844,316.89,0.49,0.49,2026-06-04,0446,N,nominal,2.0NRT,289.05,1.92,N
-15.76448,-61.34117,301.22,0.46,0.64,2026-06-04,0446,N,nominal,2.0NRT,290.6,0.72,N
-15.7654,-61.33681,304.32,0.46,0.64,2026-06-04,0446,N,nominal,2.0NRT,290.68,0.72,N
-15.77126,-61.33815,303.44,0.46,0.64,2026-06-04,0446,N,nominal,2.0NRT,289.96,0.72,N
-15.95519,-60.66008,300.84,0.41,0.61,2026-06-04,0446,N,nominal,2.0NRT,290.04,0.74,N
-15.95598,-60.65626,305.38,0.41,0.61,2026-06-04,0446,N,nominal,2.0NRT,289.98,0.74,N
-15.95749,-60.65887,309.82,0.41,0.61,2026-06-04,0446,N,nominal,2.0NRT,289.55,1.42,N
-16.07328,-60.41308,314.33,0.4,0.6,2026-06-04,0446,N,nominal,2.0NRT,289.58,0.92,N
-16.07406,-60.40933,300.22,0.4,0.6,2026-06-04,0446,N,nominal,2.0NRT,289.74,0.92,N
-16.09367,-60.39806,313.49,0.39,0.6,2026-06-04,0446,N,nominal,2.0NRT,290.57,1.74,N
-16.26819,-59.72578,303.25,0.35,0.57,2026-06-04,0446,N,nominal,2.0NRT,290.97,0.99,N
-16.5925,-58.23712,321.83,0.56,0.52,2026-06-04,0446,N,nominal,2.0NRT,291.23,2.76,N
-16.59987,-58.24988,308.65,0.56,0.52,2026-06-04,0446,N,nominal,2.0NRT,291.1,2.43,N
-16.60093,-58.24453,318.71,0.56,0.52,2026-06-04,0446,N,nominal,2.0NRT,291.1,2.43,N
-16.60463,-58.2509,300.08,0.56,0.52,2026-06-04,0446,N,nominal,2.0NRT,289.46,1.44,N
-16.35375,-59.57587,300.99,0.35,0.56,2026-06-04,0446,N,nominal,2.0NRT,290.09,0.5,N
-16.3544,-59.57268,305.92,0.35,0.56,2026-06-04,0446,N,nominal,2.0NRT,289.75,0.5,N
-16.37781,-59.56432,320.52,0.34,0.56,2026-06-04,0446,N,nominal,2.0NRT,290.86,3.18,N
-16.37846,-59.56109,336.17,0.34,0.56,2026-06-04,0446,N,nominal,2.0NRT,291.05,2.72,N
-16.37906,-59.585,313.62,0.35,0.56,2026-06-04,0446,N,nominal,2.0NRT,290.61,1.47,N
-16.41413,-59.5454,341.63,0.34,0.56,2026-06-04,0446,N,nominal,2.0NRT,291.43,2.74,N
-15.94312,-61.83651,306.44,0.49,0.65,2026-06-04,0446,N,nominal,2.0NRT,289.62,1.44,N
-16.41347,-59.54872,315.45,0.34,0.56,2026-06-04,0446,N,nominal,2.0NRT,290.9,2.74,N
-16.41478,-59.54214,301.52,0.34,0.56,2026-06-04,0446,N,nominal,2.0NRT,289.7,1.16,N
-15.94816,-61.84256,300.15,0.49,0.65,2026-06-04,0446,N,nominal,2.0NRT,289.38,1.49,N
-15.95014,-61.83314,303.67,0.49,0.65,2026-06-04,0446,N,nominal,2.0NRT,289.53,1.13,N
-16.41377,-59.54678,343.71,0.34,0.56,2026-06-04,0446,N,nominal,2.0NRT,291.49,4.8,N
-16.41445,-59.54351,318.07,0.34,0.56,2026-06-04,0446,N,nominal,2.0NRT,290.22,2.52,N
-22.54561,-40.06973,319.84,0.6,0.7,2026-06-04,0306,N,nominal,2.0NRT,285.76,7.33,N
-16.47007,-59.27465,308.06,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.85,1.02,N
-20.23481,-40.23464,299.24,0.68,0.74,2026-06-04,0306,N,nominal,2.0NRT,269.63,1.91,N
-16.41894,-59.54799,307.74,0.34,0.56,2026-06-04,0446,N,nominal,2.0NRT,290.13,0.66,N
-20.23997,-40.24339,308.89,0.68,0.74,2026-06-04,0306,N,nominal,2.0NRT,268.71,1.74,N
-16.47772,-59.2892,312.16,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.52,1.01,N
-20.24678,-40.24536,309.26,0.68,0.74,2026-06-04,0306,N,nominal,2.0NRT,268.9,1.74,N
-16.47836,-59.28608,299.94,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.09,0.8,N
-20.2339,-40.2345,299.32,0.68,0.74,2026-06-04,0306,N,nominal,2.0NRT,269.6,2.3,N
-15.94385,-61.83555,310.07,0.49,0.65,2026-06-04,0446,N,nominal,2.0NRT,289.77,3.03,N
-20.23903,-40.2432,309.02,0.68,0.74,2026-06-04,0306,N,nominal,2.0NRT,269.37,3.63,N
-16.47193,-59.34332,299.77,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.73,0.52,N
-16.47259,-59.34012,300.52,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,290.34,0.52,N
-20.24585,-40.24513,308.09,0.68,0.74,2026-06-04,0306,N,nominal,2.0NRT,269.6,2.68,N
-16.48281,-59.29034,300.2,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.18,0.46,N
-15.9509,-61.83219,300.2,0.49,0.65,2026-06-04,0446,N,nominal,2.0NRT,289.66,1.43,N
-16.47641,-59.34752,318.08,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,290.08,2.24,N
-16.47706,-59.34435,305.49,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.93,0.52,N
-16.52536,-59.29033,308.71,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,290.04,1,N
-16.53304,-59.30495,314.44,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.51,0.67,N
-16.53366,-59.30187,300.21,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.36,0.67,N
-16.54125,-59.29058,327.39,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,290.85,2.67,N
-16.54187,-59.2875,326.13,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,290.53,1.37,N
-16.54249,-59.28442,305.84,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.79,1.37,N
-16.54311,-59.28137,300.71,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.37,0.86,N
-16.54373,-59.2783,319.91,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.69,0.86,N
-16.54636,-59.29161,316.12,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.8,1.45,N
-16.54698,-59.28851,311.61,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.79,1.85,N
-16.5482,-59.28244,301.41,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.73,0.79,N
-16.54881,-59.27942,312.05,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.21,0.79,N
-16.54958,-59.30205,326.59,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,290.85,1.82,N
-16.55021,-59.29891,320.83,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,290.62,1.82,N
-16.17195,-61.14419,318.62,0.44,0.62,2026-06-04,0446,N,nominal,2.0NRT,290.63,2.48,N
-16.17282,-61.14002,318.94,0.44,0.62,2026-06-04,0446,N,nominal,2.0NRT,290.59,2.48,N
-16.17368,-61.1359,316.78,0.44,0.62,2026-06-04,0446,N,nominal,2.0NRT,290.47,1.68,N
-16.17453,-61.13185,310.93,0.44,0.62,2026-06-04,0446,N,nominal,2.0NRT,289.98,1.68,N
-16.55084,-59.29578,308.04,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,290.3,1.45,N
-16.18027,-61.13316,320.87,0.44,0.62,2026-06-04,0446,N,nominal,2.0NRT,289.89,1.91,N
-16.17943,-61.13722,314.88,0.44,0.62,2026-06-04,0446,N,nominal,2.0NRT,290,1.91,N
-16.55465,-59.30326,314.73,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.12,1.25,N
-16.55592,-59.29691,311.06,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.98,0.66,N
-16.55654,-59.29382,302.11,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,290.09,0.66,N
-16.56366,-59.3381,308.93,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.24,1.38,N
-16.56429,-59.33493,316.13,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.37,1.38,N
-16.56493,-59.33174,315.34,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.68,0.94,N
-16.56939,-59.33611,301.69,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.65,0.51,N
-16.57193,-59.32329,300.07,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.75,0.54,N
-16.57255,-59.32016,300.9,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.66,0.42,N
-16.58253,-59.29667,314.29,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,290.4,0.95,N
-16.17902,-61.14031,301.31,0.44,0.62,2026-06-04,0446,N,nominal,2.0NRT,289.37,2.22,N
-16.1799,-61.13623,313.04,0.44,0.62,2026-06-04,0446,N,nominal,2.0NRT,289.9,1.82,N
-16.18077,-61.13219,316.83,0.44,0.62,2026-06-04,0446,N,nominal,2.0NRT,289.92,1.82,N
-16.56631,-59.33638,333.55,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.83,3.29,N
-16.56697,-59.33318,316.21,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.97,1.99,N
-16.58483,-59.29823,312.39,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.33,0.86,N
-16.58546,-59.29513,304.95,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.59,0.86,N
-16.49585,-59.80782,305.31,0.36,0.57,2026-06-04,0446,N,nominal,2.0NRT,290.21,0.77,N
-16.50045,-59.8122,303.78,0.36,0.57,2026-06-04,0446,N,nominal,2.0NRT,290.48,0.77,N
-16.11612,-62.01026,341.16,0.5,0.66,2026-06-04,0446,N,nominal,2.0NRT,289.84,6.04,N
-17.45937,-55.19914,330.15,0.53,0.42,2026-06-04,0446,N,nominal,2.0NRT,292.63,3.7,N
-17.46325,-55.19988,324.49,0.53,0.42,2026-06-04,0446,N,nominal,2.0NRT,292.33,3.7,N
-17.46415,-55.19482,335.63,0.53,0.42,2026-06-04,0446,N,nominal,2.0NRT,292.62,4.13,N
-17.46384,-55.19664,337.21,0.53,0.42,2026-06-04,0446,N,nominal,2.0NRT,292.71,3.52,N
-17.4629,-55.20168,315.88,0.53,0.42,2026-06-04,0446,N,nominal,2.0NRT,292.05,3.52,N
-16.11529,-62.01162,342.22,0.5,0.66,2026-06-04,0446,N,nominal,2.0NRT,289.69,4.81,N
-16.65764,-59.65316,303.89,0.34,0.56,2026-06-04,0446,N,nominal,2.0NRT,289.91,0.56,N
-16.65831,-59.64989,299.83,0.34,0.56,2026-06-04,0446,N,nominal,2.0NRT,289.36,0.56,N
-16.67406,-59.59947,309.75,0.34,0.56,2026-06-04,0446,N,nominal,2.0NRT,289.89,1.3,N
-16.44826,-60.77298,302.4,0.41,0.61,2026-06-04,0446,N,nominal,2.0NRT,289.69,0.69,N
-16.45384,-60.77427,304.5,0.41,0.61,2026-06-04,0446,N,nominal,2.0NRT,289.78,0.69,N
-18.86921,-47.64584,296.23,0.46,0.39,2026-06-04,0446,N,nominal,2.0NRT,285.5,0.35,N
-18.39693,-51.45667,305.36,0.39,0.36,2026-06-04,0446,N,nominal,2.0NRT,285.08,0.64,N
-18.39752,-51.45299,299.22,0.39,0.36,2026-06-04,0446,N,nominal,2.0NRT,284.75,0.54,N
-19.60647,-44.06295,307.43,0.5,0.49,2026-06-04,0446,N,nominal,2.0NRT,286.04,1.37,N
-16.82157,-60.94212,302.81,0.41,0.61,2026-06-04,0446,N,nominal,2.0NRT,290.13,0.71,N
-16.82241,-60.93817,300.48,0.41,0.61,2026-06-04,0446,N,nominal,2.0NRT,290.17,0.71,N
-16.82324,-60.93426,300.5,0.41,0.61,2026-06-04,0446,N,nominal,2.0NRT,289.02,0.77,N
-16.82713,-60.94363,304.22,0.41,0.61,2026-06-04,0446,N,nominal,2.0NRT,288.83,0.71,N
-16.82796,-60.93972,300.84,0.41,0.61,2026-06-04,0446,N,nominal,2.0NRT,288.29,0.71,N
-19.82376,-43.13151,302.69,0.58,0.52,2026-06-04,0446,N,nominal,2.0NRT,285.94,2.2,N
-18.23632,-54.59566,314.05,0.48,0.4,2026-06-04,0446,N,nominal,2.0NRT,285.03,1.48,N
-18.23723,-54.59745,314.87,0.48,0.4,2026-06-04,0446,N,nominal,2.0NRT,285.14,1.31,N
-19.12276,-49.7623,297.34,0.4,0.37,2026-06-04,0446,N,nominal,2.0NRT,286.47,0.31,N
-19.12614,-49.76286,297.29,0.4,0.37,2026-06-04,0446,N,nominal,2.0NRT,285.91,0.31,N
-17.47634,-59.5163,304.56,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,287.62,1.05,N
-17.47831,-59.53276,305.21,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.03,1.77,N
-17.47895,-59.52961,308.27,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.1,1.45,N
-17.48339,-59.53386,325.23,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,290.63,3.4,N
-17.48402,-59.53074,323.76,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,290.07,3.44,N
-17.48527,-59.52457,331.86,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,291.18,10.36,N
-17.4859,-59.52147,346.42,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,292.08,10.36,N
-17.48653,-59.51836,367,0.33,0.55,2026-06-04,0446,N,high,2.0NRT,298.56,11.42,N
-17.48464,-59.52766,306.69,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.04,3.44,N
-17.48715,-59.51526,315.12,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,288.98,11.42,N
-17.48777,-59.51218,306.44,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,288.9,1.7,N
-17.48841,-59.50905,310.93,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,288.77,1.7,N
-17.48967,-59.50279,299.4,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,288.72,2.17,N
-17.49029,-59.49972,298.61,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,288.36,0.51,N
-17.49091,-59.49667,304.22,0.32,0.55,2026-06-04,0446,N,nominal,2.0NRT,288.29,0.51,N
-17.48407,-59.55676,331.8,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.51,1.38,N
-17.48785,-59.53806,326.35,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,289.75,3.4,N
-17.48848,-59.53495,343.39,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,292.22,3.4,N
-17.4891,-59.53185,337.73,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,291.32,3.44,N
-17.48973,-59.52872,338.76,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,291.63,3.44,N
-17.49036,-59.52562,355.3,0.33,0.55,2026-06-04,0446,N,nominal,2.0NRT,293.84,10.36,N
-17.49098,-59.52252,367,0.33,0.55,2026-06-04,0446,N,high,2.0NRT,295.58,10.36,N
