latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-24.85645,-55.51667,315.62,1.12,1.06,2026-06-05,1934,A,75,6.1NRT,295.24,14.05,D
-14.31104,-58.40243,314.86,1.1,1.04,2026-06-05,1936,A,67,6.1NRT,293.09,11.13,D
-25.20943,-57.78573,307.86,1,1,2026-06-05,1934,A,63,6.1NRT,295.76,6.16,D
-15.18072,-64.86823,307.4,1.65,1.26,2026-06-05,1936,A,51,6.1NRT,294.49,6.47,D
-25.27315,-58.36848,314.19,1.01,1.01,2026-06-05,1934,A,73,6.1NRT,295.89,11.01,D
-14.28556,-58.76974,335.25,1.06,1.03,2026-06-05,1936,A,88,6.1NRT,298.16,32.95,D
-25.46661,-61.08163,310.54,1.28,1.12,2026-06-05,1934,A,65,6.1NRT,296.86,9.27,D
-14.20282,-58.89684,326.3,1.05,1.03,2026-06-05,1936,A,56,6.1NRT,296.71,20.18,D
-25.46812,-61.09411,309.13,1.29,1.13,2026-06-05,1934,A,62,6.1NRT,296.83,7.85,D
-14.20427,-58.9063,348.87,1.05,1.02,2026-06-05,1936,A,95,6.1NRT,298.73,59.01,D
-25.46614,-61.08826,314.27,1.28,1.12,2026-06-05,1934,A,71,6.1NRT,297.01,13.31,D
-14.18584,-58.90551,328.41,1.05,1.03,2026-06-05,1936,A,83,6.1NRT,294.57,24.5,D
-25.05491,-58.25914,308.91,1.01,1,2026-06-05,1934,A,64,6.1NRT,295.95,6.62,D
-14.11573,-59.41889,321.18,1.02,1.01,2026-06-05,1936,A,77,6.1NRT,301.77,13.82,D
-25.05631,-58.26886,307.38,1.01,1,2026-06-05,1934,A,61,6.1NRT,296.3,5.64,D
-13.49176,-56.57151,320.95,1.42,1.18,2026-06-05,1936,A,76,6.1NRT,300.46,23.31,D
-24.87977,-57.81003,306.99,1,1,2026-06-05,1934,A,60,6.1NRT,295.94,5.09,D
-14.13733,-64.61388,332.28,1.52,1.22,2026-06-05,1936,A,86,6.1NRT,299.76,49.34,D
-24.86957,-57.80197,337.71,1,1,2026-06-05,1934,A,90,6.1NRT,297.34,36.98,D
-14.12665,-64.61536,315.71,1.52,1.22,2026-06-05,1936,A,70,6.1NRT,299.41,16.5,D
-24.87099,-57.81161,350.33,1,1,2026-06-05,1934,A,96,6.1NRT,298.78,60.33,D
-14.15759,-64.85252,314.49,1.58,1.24,2026-06-05,1936,A,68,6.1NRT,299.05,15.71,D
-24.19199,-56.74588,308.26,1.04,1.02,2026-06-05,1934,A,63,6.1NRT,295.7,6.22,D
-14.1467,-64.85402,309.4,1.58,1.24,2026-06-05,1936,A,52,6.1NRT,298.98,7.78,D
-24.19352,-56.75577,307.29,1.03,1.02,2026-06-05,1934,A,61,6.1NRT,295.82,5.57,D
-12.10146,-52.01908,322.66,3.39,1.74,2026-06-05,1936,A,79,6.1NRT,296.17,98.42,D
-24.06456,-56.64334,307.63,1.04,1.02,2026-06-05,1934,A,62,6.1NRT,295.41,6.07,D
-14.11225,-64.84428,314.44,1.58,1.24,2026-06-05,1936,A,68,6.1NRT,299.41,14.7,D
-23.99338,-56.53903,328.73,1.05,1.02,2026-06-05,1934,A,85,6.1NRT,296.04,26.25,D
-14.10832,-64.8357,313.73,1.58,1.24,2026-06-05,1936,A,50,6.1NRT,299.42,12.8,D
-24.14124,-57.50837,311.87,1.01,1,2026-06-05,1934,A,69,6.1NRT,297.04,8.26,D
-12.10496,-52.02333,317.35,3.39,1.74,2026-06-05,1936,A,73,6.1NRT,295.57,68.82,D
-23.98283,-56.53069,313.93,1.05,1.02,2026-06-05,1934,A,72,6.1NRT,296.05,10.72,D
-14.05024,-64.72944,311.08,1.55,1.23,2026-06-05,1936,A,60,6.1NRT,300.1,9.49,D
-24.52235,-60.63207,325.9,1.18,1.08,2026-06-05,1934,A,82,6.1NRT,299.19,26.54,D
-14.03948,-64.73092,310.58,1.55,1.23,2026-06-05,1936,A,59,6.1NRT,300.12,8.81,D
-24.0718,-57.97041,315.51,1,1,2026-06-05,1934,A,73,6.1NRT,297.49,11.02,D
-12.52508,-54.73427,344.39,2.03,1.39,2026-06-05,1936,A,93,6.1NRT,298.13,130.34,D
-24.02634,-58.68009,309.28,1.01,1.01,2026-06-05,1934,A,63,6.1NRT,297.1,6.31,D
-12.52819,-54.75231,316.2,2.02,1.39,2026-06-05,1936,A,70,6.1NRT,296.9,26.64,D
-24.0059,-58.66377,309.24,1.01,1,2026-06-05,1934,A,63,6.1NRT,297.34,6.08,D
-12.51299,-54.73648,325.16,2.03,1.39,2026-06-05,1936,A,76,6.1NRT,296.49,51.37,D
-23.25546,-55.07418,312.85,1.24,1.11,2026-06-05,1934,A,71,6.1NRT,295.92,12.48,D
-13.73495,-65.04178,310.04,1.61,1.25,2026-06-05,1936,A,56,6.1NRT,298.77,9.78,D
-23.25742,-55.0859,328.17,1.24,1.1,2026-06-05,1934,A,85,6.1NRT,296.6,32.96,D
-12.54102,-57.23114,321.21,1.33,1.14,2026-06-05,1936,A,46,6.1NRT,304.03,16.95,D
-23.24775,-55.08777,307.38,1.24,1.1,2026-06-05,1934,A,62,6.1NRT,296.14,7.01,D
-12.54133,-57.23794,321.39,1.33,1.14,2026-06-05,1936,A,40,6.1NRT,303.07,16.2,D
-23.44612,-56.64799,309.1,1.05,1.03,2026-06-05,1934,A,64,6.1NRT,296.21,6.39,D
-13.32189,-63.62865,316.9,1.28,1.12,2026-06-05,1936,A,71,6.1NRT,298.77,13.12,D
-23.31739,-56.07098,307.55,1.11,1.05,2026-06-05,1934,A,61,6.1NRT,295.91,5.96,D
-13.60838,-65.94187,315.59,1.88,1.34,2026-06-05,1936,A,70,6.1NRT,299,21.04,D
-23.88797,-61.50366,315.86,1.3,1.13,2026-06-05,1934,A,71,6.1NRT,297.72,14.76,D
-13.61051,-65.93118,311.93,1.87,1.34,2026-06-05,1936,A,63,6.1NRT,299.05,12.71,D
-23.46269,-58.8625,326.02,1.01,1.01,2026-06-05,1934,A,82,6.1NRT,298.91,21.39,D
-13.40917,-64.58456,334.62,1.48,1.2,2026-06-05,1936,A,87,6.1NRT,299.76,51.52,D
-23.27925,-60.13089,316.59,1.09,1.04,2026-06-05,1934,A,72,6.1NRT,303.25,10.88,D
-13.39864,-64.58602,330.35,1.48,1.2,2026-06-05,1936,A,84,6.1NRT,299.68,40.98,D
-23.28066,-60.14131,316.71,1.09,1.04,2026-06-05,1934,A,72,6.1NRT,302.28,11.08,D
-13.38635,-64.57426,318.97,1.47,1.2,2026-06-05,1936,A,73,6.1NRT,300.11,19.07,D
-22.74298,-56.59525,311.68,1.07,1.03,2026-06-05,1934,A,69,6.1NRT,297.1,8.91,D
-13.3881,-64.58749,314.25,1.48,1.2,2026-06-05,1936,A,49,6.1NRT,299.49,11.92,D
-22.54647,-56.98943,312.22,1.05,1.02,2026-06-05,1934,A,69,6.1NRT,297.61,9.03,D
-11.90664,-54.83372,311.46,2.05,1.39,2026-06-05,1936,A,60,6.1NRT,296.91,16.38,D
-22.548,-56.99932,309.02,1.05,1.02,2026-06-05,1934,A,64,6.1NRT,297.18,6.51,D
-13.30424,-64.97946,320.13,1.57,1.24,2026-06-05,1936,A,75,6.1NRT,299.13,23.94,D
-22.52144,-57.19248,306.27,1.03,1.02,2026-06-05,1934,A,56,6.1NRT,296.06,4.74,D
-13.30605,-64.99356,315.28,1.58,1.24,2026-06-05,1936,A,68,6.1NRT,299.22,15.75,D
-22.52293,-57.2022,307.35,1.03,1.02,2026-06-05,1934,A,59,6.1NRT,296.28,5.46,D
-13.1316,-64.04452,312.69,1.35,1.15,2026-06-05,1936,A,60,6.1NRT,297.48,9.8,D
-22.42545,-57.16535,307.65,1.04,1.02,2026-06-05,1934,A,60,6.1NRT,296.36,5.6,D
-13.15038,-64.42085,314.74,1.43,1.18,2026-06-05,1936,A,68,6.1NRT,298.46,12.85,D
-22.37175,-57.11474,308.7,1.04,1.02,2026-06-05,1934,A,62,6.1NRT,295.97,5.88,D
-13.15206,-64.43365,311.63,1.43,1.18,2026-06-05,1936,A,61,6.1NRT,298.64,8.7,D
-22.37328,-57.12456,310.59,1.04,1.02,2026-06-05,1934,A,66,6.1NRT,296.38,7.34,D
-11.63884,-55.17257,313.29,1.95,1.36,2026-06-05,1936,A,65,6.1NRT,297.52,20.02,D
-22.29089,-57.07527,308.18,1.04,1.02,2026-06-05,1934,A,61,6.1NRT,296.96,5.56,D
-11.64182,-55.1898,312.61,1.95,1.36,2026-06-05,1936,A,63,6.1NRT,296.41,18.87,D
-22.29242,-57.08514,308.19,1.04,1.02,2026-06-05,1934,A,61,6.1NRT,296.99,5.58,D
-11.63252,-55.18075,325.46,1.95,1.36,2026-06-05,1936,A,81,6.1NRT,299.31,49.87,D
-21.917,-60.80836,317.19,1.13,1.06,2026-06-05,1934,A,72,6.1NRT,301.51,12.11,D
-12.96629,-64.03111,317.88,1.34,1.15,2026-06-05,1936,A,73,6.1NRT,298.36,16.72,D
-19.57149,-52.5129,307.2,2.16,1.43,2026-06-05,1934,A,57,6.1NRT,296.97,14.24,D
-13.02501,-64.62183,319.09,1.47,1.2,2026-06-05,1936,A,74,6.1NRT,298.56,20.81,D
-20.70743,-59.46284,320.86,1.01,1.01,2026-06-05,1934,A,76,6.1NRT,300.2,14.06,D
-11.90183,-57.03304,317.86,1.41,1.17,2026-06-05,1936,A,70,6.1NRT,298.91,16.98,D
-20.54972,-60.37409,336.13,1.06,1.03,2026-06-05,1934,A,88,6.1NRT,302.41,34.12,D
-11.90385,-57.04552,319.38,1.4,1.17,2026-06-05,1936,A,74,6.1NRT,299.45,19.4,D
-20.55109,-60.38399,384.54,1.06,1.03,2026-06-05,1934,A,100,6.1NRT,309.1,181.41,D
-11.33297,-53.96292,310.14,2.47,1.51,2026-06-05,1936,A,57,6.1NRT,296.09,20.54,D
-20.55246,-60.39389,374.64,1.06,1.03,2026-06-05,1934,A,100,6.1NRT,308.29,137.88,D
-12.92063,-64.36736,310.15,1.4,1.17,2026-06-05,1936,A,57,6.1NRT,298.57,7.21,D
-20.55383,-60.40381,318.12,1.06,1.03,2026-06-05,1934,A,71,6.1NRT,302.9,10.53,D
-11.79309,-56.99272,332.04,1.42,1.18,2026-06-05,1936,A,85,6.1NRT,300.8,41.33,D
-19.84082,-56.33141,309.86,1.18,1.08,2026-06-05,1934,A,42,6.1NRT,298.41,6.33,D
-11.79513,-57.00526,338.38,1.42,1.18,2026-06-05,1936,A,89,6.1NRT,302.76,57.55,D
-19.81419,-56.3476,321.4,1.18,1.08,2026-06-05,1934,A,78,6.1NRT,298.79,18.04,D
-11.78482,-57.0069,317.15,1.42,1.18,2026-06-05,1936,A,60,6.1NRT,300.94,15.48,D
-19.79096,-56.35867,318.22,1.18,1.08,2026-06-05,1934,A,74,6.1NRT,299.18,14.73,D
-11.72854,-56.84019,317.86,1.46,1.19,2026-06-05,1936,A,72,6.1NRT,300.71,17.56,D
-19.77973,-56.34948,312.16,1.18,1.08,2026-06-05,1934,A,41,6.1NRT,298.78,8.1,D
-11.71812,-56.84201,315.42,1.46,1.19,2026-06-05,1936,A,66,6.1NRT,299.42,13.41,D
-19.78149,-56.36042,317.05,1.18,1.08,2026-06-05,1934,A,73,6.1NRT,299.09,13.31,D
-11.51241,-56.13342,313.17,1.66,1.27,2026-06-05,1936,A,64,6.1NRT,300.19,14.26,D
-19.74488,-57.71321,313.91,1.04,1.02,2026-06-05,1934,A,68,6.1NRT,299.3,8.64,D
-12.7112,-64.25726,312.72,1.37,1.16,2026-06-05,1936,A,64,6.1NRT,297.37,10.16,D
-19.7368,-57.72033,310.41,1.04,1.02,2026-06-05,1934,A,52,6.1NRT,298.97,5.93,D
-11.81306,-58.15213,309.79,1.2,1.09,2026-06-05,1936,A,51,6.1NRT,298.72,5.69,D
-18.98772,-58.07721,319.12,1.03,1.02,2026-06-05,1934,A,74,6.1NRT,293.81,13.51,D
-12.97568,-66.35352,316.56,1.98,1.37,2026-06-05,1936,A,71,6.1NRT,298.94,23.65,D
-18.98918,-58.08673,322.53,1.03,1.02,2026-06-05,1934,A,78,6.1NRT,292.17,17.24,D
-12.97794,-66.37122,334.57,1.98,1.37,2026-06-05,1936,A,87,6.1NRT,299.19,80.12,D
-12.96589,-66.37281,317.42,1.98,1.37,2026-06-05,1936,A,72,6.1NRT,299.49,26.23,D
-12.64287,-64.59311,315.9,1.44,1.19,2026-06-05,1936,A,69,6.1NRT,297.36,14.63,D
-12.68243,-65.331,314.96,1.63,1.26,2026-06-05,1936,A,63,6.1NRT,298.61,14.57,D
-12.77575,-66.12934,323.58,1.89,1.34,2026-06-05,1936,A,79,6.1NRT,300.86,40.47,D
-12.67972,-65.48149,319.81,1.68,1.27,2026-06-05,1936,A,75,6.1NRT,297.96,25.37,D
-12.68168,-65.49649,311.6,1.68,1.27,2026-06-05,1936,A,59,6.1NRT,297.55,10.91,D
-12.72894,-65.95063,313.53,1.82,1.32,2026-06-05,1936,A,66,6.1NRT,299.52,15.86,D
-12.71734,-65.95222,312.73,1.82,1.32,2026-06-05,1936,A,64,6.1NRT,299.47,14.26,D
-10.84549,-53.73526,321.72,2.63,1.56,2026-06-05,1936,A,74,6.1NRT,295.39,54.35,D
-10.8496,-53.75843,355.98,2.62,1.55,2026-06-05,1936,A,98,6.1NRT,297.69,285.29,D
-10.86463,-53.73944,316.41,2.63,1.56,2026-06-05,1936,A,39,6.1NRT,295.8,34.21,D
-10.8511,-53.742,345.57,2.63,1.56,2026-06-05,1936,A,93,6.1NRT,296.19,192.58,D
-10.85501,-53.76513,340.77,2.62,1.55,2026-06-05,1936,A,91,6.1NRT,298.02,157.28,D
-12.77228,-67.12642,308.36,2.26,1.46,2026-06-05,1936,A,52,6.1NRT,294.47,14.54,D
-11.88101,-61.04744,314.42,1,1,2026-06-05,1936,A,68,6.1NRT,300.97,7.53,D
-10.76729,-54.10751,331,2.47,1.51,2026-06-05,1936,A,85,6.1NRT,296.58,94.35,D
-12.59019,-66.59196,316.52,2.04,1.39,2026-06-05,1936,A,44,6.1NRT,299.96,23.9,D
-12.59244,-66.61021,322.96,2.04,1.39,2026-06-05,1936,A,77,6.1NRT,298.65,42.04,D
-12.61983,-66.83331,310.09,2.13,1.42,2026-06-05,1936,A,59,6.1NRT,297.81,14.29,D
-12.59369,-66.72225,320.67,2.09,1.41,2026-06-05,1936,A,76,6.1NRT,298.16,37.5,D
-12.59803,-66.59794,326.69,2.04,1.39,2026-06-05,1936,A,82,6.1NRT,299.37,53.59,D
-12.60043,-66.61614,313.06,2.04,1.39,2026-06-05,1936,A,33,6.1NRT,297.86,17.05,D
-12.57364,-66.60114,315.8,2.04,1.39,2026-06-05,1936,A,68,6.1NRT,299.47,23.5,D
-12.59027,-66.72967,318.45,2.09,1.41,2026-06-05,1936,A,70,6.1NRT,297.91,31.87,D
-12.4637,-65.93957,341.76,1.8,1.32,2026-06-05,1936,A,92,6.1NRT,299.38,98.07,D
-12.46578,-65.95563,341.19,1.81,1.32,2026-06-05,1936,A,91,6.1NRT,300.66,95.91,D
-12.624,-67.51644,316.06,2.42,1.5,2026-06-05,1936,A,71,6.1NRT,295.02,34.25,D
-12.62661,-67.53799,316.86,2.43,1.5,2026-06-05,1936,A,72,6.1NRT,295.02,37,D
-11.0516,-56.9174,313.84,1.48,1.2,2026-06-05,1936,A,65,6.1NRT,298.34,13.39,D
-11.05373,-56.93054,326.01,1.48,1.2,2026-06-05,1936,A,81,6.1NRT,300.04,34.2,D
-12.25054,-66.60561,311.34,2.02,1.38,2026-06-05,1936,A,62,6.1NRT,299.77,14.52,D
-12.22947,-66.53587,311.1,1.99,1.38,2026-06-05,1936,A,40,6.1NRT,299.59,12,D
-12.23169,-66.55359,322.3,2,1.38,2026-06-05,1936,A,78,6.1NRT,299.87,38.62,D
-12.21961,-66.55521,325.19,2,1.38,2026-06-05,1936,A,81,6.1NRT,300.27,44.33,D
-10.34164,-54.09692,322.14,2.52,1.53,2026-06-05,1936,A,78,6.1NRT,295.49,59.49,D
-10.3455,-54.11884,314.8,2.51,1.52,2026-06-05,1936,A,68,6.1NRT,294.45,33.07,D
-10.71138,-56.24426,312.35,1.68,1.27,2026-06-05,1936,A,63,6.1NRT,298.32,13.28,D
-12.2242,-66.5434,320.56,1.99,1.38,2026-06-05,1936,A,59,6.1NRT,299.63,31.36,D
-12.21447,-66.56271,325.82,2,1.38,2026-06-05,1936,A,66,6.1NRT,300.22,45.39,D
-10.34539,-54.10383,327.75,2.52,1.53,2026-06-05,1936,A,83,6.1NRT,295.43,83.69,D
-10.7712,-58.46168,314.76,1.19,1.09,2026-06-05,1936,A,69,6.1NRT,298.95,9.9,D
-10.57264,-57.32299,318.52,1.41,1.18,2026-06-05,1936,A,73,6.1NRT,298.12,21.05,D
-10.03521,-59.33989,320.9,1.1,1.05,2026-06-05,1936,A,77,6.1NRT,296.79,15.18,D
-10.0367,-59.34958,316.18,1.1,1.05,2026-06-05,1936,A,71,6.1NRT,297.01,10.39,D
-10.02606,-59.34135,352.79,1.1,1.05,2026-06-05,1936,A,97,6.1NRT,298.87,71.87,D
-10.02755,-59.35102,348.77,1.1,1.05,2026-06-05,1936,A,95,6.1NRT,298.13,61.97,D
-10.87839,-65.47625,313.58,1.57,1.24,2026-06-05,1936,A,50,6.1NRT,295.33,13.49,D
-10.87601,-65.48173,318.64,1.57,1.24,2026-06-05,1936,A,75,6.1NRT,295.23,22.14,D
-10.85624,-65.49869,314.89,1.58,1.24,2026-06-05,1936,A,46,6.1NRT,293.16,16.57,D
-10.2389,-62.78528,310.92,1.07,1.03,2026-06-05,1936,A,54,6.1NRT,296.21,5.67,D
-9.6678,-59.1708,315.41,1.13,1.06,2026-06-05,1936,A,70,6.1NRT,297.89,9.41,D
-9.16881,-58.05954,324.27,1.33,1.14,2026-06-05,1936,A,79,6.1NRT,296.15,24.65,D
-9.16069,-58.07276,333.04,1.32,1.14,2026-06-05,1936,A,86,6.1NRT,294.15,40.34,D
-9.15887,-58.06791,316.66,1.33,1.14,2026-06-05,1936,A,48,6.1NRT,295.33,13.74,D
-9.78634,-63.50623,308.66,1.14,1.06,2026-06-05,1936,A,45,6.1NRT,291.75,4.95,D
-8.0027,-55.52926,314.41,2.15,1.42,2026-06-05,1936,A,43,6.1NRT,293.95,22.76,D
-8.00933,-55.51614,312.44,2.15,1.43,2026-06-05,1936,A,55,6.1NRT,294.68,19.48,D
-7.9969,-55.51814,311.92,2.15,1.43,2026-06-05,1936,A,38,6.1NRT,295.02,19,D
-8.49049,-61.54594,324.43,1,1,2026-06-05,1936,A,80,6.1NRT,291.6,18.57,D
-8.49178,-61.55474,335.69,1,1,2026-06-05,1936,A,88,6.1NRT,293.19,33.18,D
-5.11565,-71.84241,304.53,4.11,1.88,2026-06-05,1938,A,49,6.1NRT,286.22,22.32,D
-7.76251,-79.12722,312.33,2.63,1.56,2026-06-05,2116,A,38,6.1NRT,291.23,27.24,D
